0.5 1.5
5 10
1 1
9 0 0.1
0 0 0.1
9 9 0.1
7 5 0.1
12 5 0.1
4 9 0.1
7 5 0.1
7 5 0.1
12 9 0.1
7 5 0.1
12 5 0.1
4 0 0.1
7 0 0.1
9 5 0.1
7 9 0.1
0 9 0.1
3 0 0.1
7 0 0.1
0 0 0.1
12 9 0.1
12 5 0.1
7 9 0.1
12 0 0.1
9 9 0.1
7 0 0.1
3 9 0.1
3 5 0.1
9 9 0.1
7 0 0.1
4 9 0.1
4 0 0.1
7 9 0.1
12 9 0.1
0 9 0.1
7 9 0.1
12 0 0.1
12 9 0.1
3 0 0.1
12 0 0.1
12 5 0.1
3 0 0.1
9 9 0.1
9 0 0.1
7 9 0.1
7 0 0.1
4 0 0.1
9 0 0.1
0 9 0.1
3 9 0.1
9 0 0.1
0 9 0.1
9 0 0.1
9 5 0.1
12 5 0.1
12 5 0.1
9 5 0.1
7 9 0.1
0 9 0.1
12 9 0.1
7 5 0.1
12 9 0.1
4 0 0.1
3 0 0.1
12 5 0.1
12 0 0.1
3 5 0.1
3 5 0.1
12 0 0.1
4 0 0.1
0 9 0.1
3 5 0.1
4 9 0.1
4 0 0.1
12 5 0.1
7 0 0.1
3 9 0.1
9 0 0.1
7 9 0.1
4 0 0.1
4 5 0.1
3 9 0.1
12 0 0.1
7 0 0.1
7 0 0.1
3 5 0.1
4 5 0.1
9 0 0.1
9 9 0.1
12 5 0.1
7 9 0.1
4 0 0.1
12 5 0.1
4 5 0.1
12 5 0.1
3 9 0.1
3 9 0.1
0 9 0.1
12 9 0.1
7 5 0.1
12 0 0.1
0 0 0.1
9 5 0.1
9 5 0.1
9 9 0.1
0 9 0.1
3 5 0.1
0 0 0.1
9 5 0.1
9 9 0.1
4 0 0.1
3 0 0.1
7 5 0.1
3 5 0.1
0 9 0.1
7 0 0.1
12 0 0.1
7 0 0.1
3 0 0.1
9 0 0.1
12 0 0.1
3 5 0.1
4 9 0.1
9 5 0.1
7 9 0.1
12 0 0.1
7 0 0.1
4 0 0.1
4 5 0.1
4 9 0.1
12 0 0.1
9 5 0.1
12 5 0.1
0 0 0.1
4 9 0.1
9 0 0.1
3 0 0.1
3 0 0.1
9 0 0.1
12 0 0.1
4 5 0.1
4 9 0.1
4 9 0.1
12 5 0.1
0 9 0.1
7 5 0.1
12 0 0.1
12 9 0.1
7 0 0.1
4 9 0.1
0 9 0.1
4 0 0.1
9 0 0.1
7 0 0.1
7 5 0.1
9 5 0.1
9 9 0.1
0 0 0.1
0 0 0.1
3 5 0.1
12 5 0.1
12 0 0.1
12 5 0.1
9 9 0.1
4 0 0.1
9 9 0.1
4 9 0.1
4 9 0.1
12 5 0.1
0 9 0.1
9 9 0.1
4 0 0.1
7 0 0.1
9 0 0.1
9 0 0.1
7 9 0.1
9 0 0.1
0 0 0.1
0 0 0.1
7 9 0.1
4 9 0.1
0 9 0.1
12 9 0.1
0 9 0.1
7 5 0.1
12 9 0.1
9 9 0.1
12 0 0.1
12 9 0.1
3 9 0.1
0 0 0.1
4 0 0.1
7 5 0.1
4 5 0.1
0 9 0.1
12 5 0.1
3 0 0.1
7 0 0.1
9 9 0.1
7 5 0.1
0 0 0.1
0 0 0.1
4 0 0.1
7 0 0.1
9 5 0.1
12 9 0.1
7 5 0.1
12 0 0.1
12 9 0.1
0 0 0.1
7 0 0.1
12 5 0.1
0 9 0.1
12 5 0.1
4 9 0.1
3 0 0.1
12 0 0.1
9 5 0.1
12 9 0.1
3 9 0.1
12 9 0.1
4 9 0.1
7 5 0.1
7 5 0.1
9 9 0.1
7 9 0.1
12 5 0.1
4 5 0.1
7 5 0.1
9 0 0.1
4 5 0.1
7 5 0.1
9 5 0.1
9 0 0.1
7 0 0.1
12 5 0.1
3 0 0.1
7 5 0.1
9 5 0.1
7 5 0.1
7 5 0.1
3 5 0.1
4 9 0.1
9 0 0.1
7 5 0.1
12 5 0.1
9 9 0.1
12 0 0.1
7 9 0.1
3 5 0.1
0 9 0.1
0 0 0.1
7 9 0.1
0 9 0.1
7 5 0.1
4 5 0.1
3 0 0.1
4 9 0.1
3 5 0.1
9 0 0.1
3 0 0.1
7 9 0.1
9 0 0.1
4 0 0.1
9 5 0.1
9 0 0.1
3 5 0.1
12 0 0.1
3 5 0.1
4 5 0.1
4 9 0.1
3 5 0.1
7 9 0.1
4 0 0.1
12 0 0.1
7 9 0.1
3 5 0.1
0 9 0.1
7 0 0.1
3 9 0.1
3 9 0.1
0 0 0.1
4 0 0.1
12 0 0.1
3 0 0.1
4 0 0.1
9 0 0.1
3 9 0.1
9 9 0.1
4 5 0.1
4 9 0.1
4 5 0.1
4 9 0.1
7 5 0.1
3 0 0.1
3 0 0.1
3 5 0.1
4 0 0.1
7 0 0.1
4 5 0.1
9 0 0.1
12 5 0.1
0 9 0.1
9 5 0.1
3 5 0.1
12 5 0.1
12 0 0.1
12 5 0.1
7 0 0.1
4 0 0.1
3 0 0.1
3 5 0.1
4 0 0.1
12 5 0.1
0 9 0.1
4 9 0.1
3 9 0.1
3 5 0.1
3 5 0.1
7 0 0.1
0 0 0.1
0 9 0.1
4 0 0.1
4 9 0.1
7 9 0.1
4 9 0.1
0 9 0.1
4 0 0.1
3 5 0.1
7 5 0.1
3 0 0.1
4 0 0.1
4 9 0.1
3 5 0.1
7 5 0.1
0 9 0.1
7 9 0.1
4 5 0.1
12 9 0.1
0 9 0.1
3 0 0.1
7 9 0.1
3 9 0.1
4 9 0.1
12 9 0.1
9 9 0.1
4 5 0.1
9 0 0.1
0 0 0.1
0 0 0.1
7 9 0.1
7 0 0.1
0 9 0.1
12 5 0.1
12 9 0.1
3 0 0.1
9 9 0.1
0 0 0.1
4 9 0.1
4 9 0.1
7 5 0.1
7 9 0.1
3 9 0.1
4 9 0.1
9 9 0.1
3 9 0.1
7 0 0.1
4 5 0.1
7 9 0.1
12 9 0.1
12 5 0.1
3 5 0.1
0 0 0.1
3 5 0.1
7 9 0.1
4 9 0.1
4 9 0.1
4 9 0.1
3 0 0.1
12 5 0.1
4 9 0.1
3 5 0.1
4 9 0.1
12 9 0.1
3 0 0.1
4 5 0.1
3 0 0.1
4 5 0.1
12 0 0.1
0 0 0.1
4 0 0.1
4 5 0.1
0 9 0.1
0 0 0.1
9 9 0.1
12 5 0.1
3 9 0.1
9 5 0.1
9 5 0.1
4 0 0.1
3 0 0.1
9 0 0.1
7 0 0.1
7 9 0.1
4 0 0.1
7 5 0.1
0 9 0.1
9 5 0.1
0 0 0.1
9 0 0.1
9 0 0.1
4 9 0.1
12 0 0.1
7 5 0.1
12 5 0.1
4 9 0.1
12 5 0.1
7 0 0.1
4 0 0.1
9 5 0.1
7 0 0.1
0 9 0.1
7 5 0.1
7 9 0.1
0 9 0.1
9 9 0.1
12 9 0.1
4 0 0.1
12 9 0.1
3 0 0.1
7 9 0.1
3 0 0.1
9 9 0.1
0 9 0.1
3 5 0.1
7 5 0.1
7 9 0.1
3 9 0.1
9 9 0.1
0 9 0.1
4 5 0.1
4 9 0.1
0 0 0.1
9 5 0.1
12 9 0.1
12 5 0.1
3 0 0.1
4 0 0.1
4 5 0.1
12 5 0.1
7 0 0.1
4 0 0.1
12 9 0.1
0 0 0.1
12 5 0.1
0 0 0.1
3 9 0.1
4 0 0.1
9 9 0.1
3 5 0.1
7 0 0.1
4 5 0.1
9 9 0.1
9 5 0.1
12 5 0.1
0 0 0.1
4 0 0.1
0 0 0.1
9 5 0.1
0 9 0.1
0 9 0.1
3 0 0.1
12 9 0.1
0 9 0.1
12 0 0.1
4 5 0.1
12 9 0.1
4 9 0.1
3 0 0.1
9 9 0.1
12 0 0.1
7 9 0.1
3 0 0.1
9 9 0.1
0 9 0.1
7 0 0.1
4 0 0.1
4 0 0.1
12 0 0.1
0 9 0.1
12 9 0.1
4 0 0.1
12 9 0.1
9 9 0.1
0 0 0.1
12 0 0.1
9 9 0.1
9 9 0.1
12 0 0.1
7 0 0.1
12 0 0.1
12 9 0.1
0 9 0.1
3 9 0.1
7 0 0.1
4 5 0.1
0 9 0.1
7 0 0.1
4 0 0.1
3 5 0.1
9 5 0.1
3 0 0.1
9 9 0.1
12 0 0.1
4 5 0.1
4 0 0.1
4 5 0.1
3 0 0.1
7 9 0.1
3 5 0.1
3 9 0.1
7 9 0.1
12 9 0.1
9 0 0.1
12 0 0.1
4 9 0.1
7 0 0.1
7 9 0.1
3 9 0.1
12 0 0.1
7 5 0.1
7 5 0.1
3 9 0.1
9 0 0.1
4 0 0.1
9 5 0.1
0 0 0.1
4 5 0.1
9 0 0.1
4 0 0.1
7 9 0.1
4 9 0.1
4 9 0.1
12 0 0.1
9 5 0.1
4 0 0.1
3 5 0.1
0 9 0.1
4 9 0.1
3 9 0.1
9 5 0.1
3 0 0.1
4 0 0.1
9 0 0.1
9 9 0.1
3 0 0.1
7 9 0.1
9 9 0.1
9 5 0.1
12 0 0.1
0 9 0.1
9 9 0.1
12 0 0.1
9 9 0.1
4 9 0.1
3 0 0.1
12 9 0.1
4 9 0.1
7 5 0.1
9 0 0.1
3 9 0.1
7 9 0.1
7 5 0.1
3 0 0.1
4 9 0.1
3 9 0.1
4 9 0.1
7 9 0.1
4 5 0.1
4 5 0.1
12 5 0.1
7 5 0.1
12 9 0.1
9 0 0.1
3 9 0.1
9 9 0.1
12 0 0.1
4 0 0.1
0 0 0.1
0 0 0.1
3 0 0.1
7 5 0.1
9 9 0.1
4 9 0.1
4 0 0.1
3 5 0.1
0 9 0.1
3 9 0.1
3 0 0.1
0 9 0.1
4 5 0.1
4 5 0.1
9 0 0.1
12 5 0.1
12 9 0.1
0 9 0.1
9 0 0.1
4 9 0.1
3 5 0.1
7 0 0.1
3 9 0.1
7 5 0.1
0 0 0.1
3 5 0.1
3 5 0.1
9 5 0.1
4 9 0.1
7 0 0.1
0 0 0.1
12 5 0.1
7 5 0.1
7 9 0.1
4 9 0.1
4 0 0.1
0 9 0.1
3 5 0.1
0 0 0.1
7 9 0.1
12 9 0.1
7 9 0.1
9 0 0.1
4 0 0.1
4 9 0.1
4 0 0.1
9 5 0.1
4 5 0.1
12 0 0.1
4 5 0.1
3 9 0.1
0 0 0.1
12 0 0.1
7 0 0.1
0 0 0.1
4 0 0.1
3 5 0.1
3 9 0.1
0 9 0.1
7 9 0.1
9 5 0.1
0 9 0.1
0 0 0.1
9 5 0.1
3 5 0.1
12 5 0.1
7 5 0.1
9 5 0.1
3 0 0.1
0 0 0.1
4 0 0.1
0 9 0.1
7 9 0.1
12 9 0.1
12 0 0.1
0 0 0.1
9 5 0.1
7 5 0.1
4 5 0.1
7 5 0.1
4 5 0.1
3 0 0.1
0 9 0.1
9 0 0.1
0 9 0.1
7 5 0.1
0 0 0.1
3 9 0.1
3 9 0.1
7 5 0.1
4 5 0.1
7 0 0.1
0 9 0.1
4 5 0.1
3 5 0.1
3 9 0.1
3 9 0.1
3 5 0.1
12 9 0.1
12 0 0.1
3 5 0.1
3 9 0.1
12 5 0.1
9 9 0.1
9 0 0.1
3 9 0.1
3 9 0.1
4 5 0.1
9 9 0.1
3 0 0.1
4 9 0.1
9 0 0.1
3 9 0.1
12 9 0.1
4 0 0.1
4 0 0.1
7 0 0.1
9 9 0.1
0 9 0.1
9 9 0.1
4 0 0.1
4 9 0.1
9 5 0.1
4 9 0.1
3 9 0.1
12 5 0.1
9 0 0.1
7 0 0.1
3 0 0.1
3 0 0.1
4 5 0.1
4 0 0.1
4 5 0.1
9 5 0.1
7 9 0.1
7 5 0.1
12 9 0.1
12 0 0.1
4 5 0.1
3 9 0.1
12 9 0.1
9 9 0.1
12 5 0.1
3 5 0.1
3 5 0.1
9 0 0.1
0 0 0.1
3 5 0.1
7 0 0.1
0 9 0.1
4 9 0.1
9 9 0.1
12 9 0.1
3 0 0.1
9 0 0.1
3 5 0.1
0 0 0.1
12 0 0.1
9 0 0.1
7 9 0.1
12 9 0.1
7 0 0.1
4 9 0.1
9 9 0.1
3 9 0.1
0 0 0.1
4 0 0.1
9 0 0.1
4 0 0.1
3 5 0.1
12 5 0.1
4 0 0.1
12 9 0.1
3 9 0.1
12 9 0.1
9 0 0.1
12 9 0.1
12 9 0.1
12 0 0.1
4 9 0.1
7 0 0.1
3 9 0.1
9 0 0.1
4 9 0.1
4 5 0.1
12 0 0.1
7 9 0.1
12 0 0.1
9 0 0.1
9 9 0.1
7 0 0.1
0 9 0.1
3 9 0.1
4 5 0.1
12 0 0.1
12 9 0.1
4 5 0.1
9 0 0.1
3 0 0.1
9 0 0.1
12 0 0.1
0 0 0.1
4 9 0.1
3 9 0.1
4 0 0.1
4 9 0.1
12 5 0.1
9 5 0.1
12 0 0.1
3 5 0.1
7 9 0.1
12 0 0.1
4 9 0.1
3 9 0.1
3 9 0.1
3 9 0.1
0 9 0.1
4 5 0.1
3 0 0.1
3 5 0.1
3 0 0.1
0 9 0.1
3 9 0.1
12 0 0.1
4 9 0.1
7 9 0.1
4 0 0.1
3 9 0.1
3 9 0.1
4 9 0.1
12 5 0.1
7 5 0.1
12 5 0.1
12 0 0.1
9 9 0.1
9 0 0.1
3 9 0.1
3 5 0.1
4 5 0.1
7 5 0.1
4 5 0.1
12 9 0.1
4 5 0.1
4 0 0.1
9 5 0.1
3 0 0.1
7 5 0.1
3 9 0.1
12 9 0.1
3 0 0.1
12 9 0.1
7 5 0.1
3 5 0.1
3 5 0.1
4 5 0.1
7 9 0.1
9 9 0.1
3 0 0.1
12 0 0.1
7 0 0.1
0 0 0.1
3 9 0.1
